method,lambda,seed,auc,acc,f1,dp_gap,eo_gap,eopp_gap,ev,mmd_alpha,linsep_alpha,nonlinsep_alpha,dp_alpha
FairAA_3Moment,100.0,1,0.6424559213605867,0.582,0.26666666666666666,0.0130285535965049,0.1875,0.1875,0.07965297410948602,0.06973891288506318,0.5,0.5049977885891198,0.06431498682719235
FairAA_Adv,0.0,1,0.6902207832735217,0.62,0.2857142857142857,0.09502262443438914,0.10607021996615906,0.06666666666666665,0.13814387846671417,0.0738794200625289,0.5,0.5255196815568332,0.06397626433198919
FairAA_Adv,0.03,1,0.6903183023872679,0.618,0.2846441947565543,0.09276018099547512,0.10353214890016921,0.06666666666666665,0.13812866286293357,0.07270055681295673,0.5,0.5173816895179124,0.06313598947403395
FairAA_Adv,0.1,1,0.6903378062100173,0.618,0.2846441947565543,0.09276018099547512,0.10353214890016921,0.06666666666666665,0.138127090362265,0.07052625655215228,0.5,0.5166298098186644,0.0617711149055264
FairAA_Adv,0.3,1,0.690025745046029,0.62,0.2857142857142857,0.07551880168513031,0.08269881556683584,0.06666666666666665,0.13810278080057325,0.0653224227109156,0.5,0.5217602830605926,0.058404190026372274
FairAA_Adv,1.0,1,0.6903963176782648,0.616,0.2835820895522388,0.0904977375565611,0.10099407783417935,0.06666666666666665,0.1380297025860956,0.05433662521493832,0.5,0.5187527642636002,0.050556693820155506
FairAA_Adv,3.0,1,0.6902012794507724,0.618,0.2846441947565543,0.07325635824621629,0.08016074450084598,0.06666666666666665,0.13778030738663405,0.036696400911421234,0.5,0.5232640424590889,0.03656803756763942
FairAA_Adv,10.0,1,0.6894211265408019,0.62,0.2857142857142857,0.07551880168513031,0.08269881556683584,0.06666666666666665,0.13702100705877707,0.022135142102953087,0.5,0.5134896063688632,0.02004334428817532
FairAA_Adv,30.0,1,0.6633250117022936,0.506,0.24924012158054712,0.05000780152909967,0.04727157360406087,0.008333333333333415,0.13631075624514644,0.01821794705537616,0.5,0.554046881910659,0.009824806656927719
FairAA_Adv,100.0,1,0.5199329068497426,0.188,0.20078740157480315,0.6865345607739117,0.7556049069373942,0.3375,0.014228850955147254,3.178640200802147,0.9867315347191509,0.9882352941176471,0.3628449010438635
FairPCA_AA,0.0,1,0.6786550163832111,0.614,0.27715355805243447,0.06327040099859571,0.16666666666666663,0.16666666666666663,0.13639378150492754,0.03141126558429841,0.5,0.5062361786819991,0.03840445108238192
FairPCA_AA,0.03,1,0.6786940240287096,0.614,0.27715355805243447,0.06327040099859571,0.16666666666666663,0.16666666666666663,0.12188005886983622,0.03141099197758335,0.5,0.5062361786819991,0.03840453736829463
FairPCA_AA,0.1,1,0.6787330316742082,0.614,0.27715355805243447,0.06327040099859571,0.16666666666666663,0.16666666666666663,0.12159033215860215,0.031411143119165374,0.5,0.5062361786819991,0.03840143463422912
FairPCA_AA,0.3,1,0.6787330316742082,0.614,0.27715355805243447,0.06327040099859571,0.16666666666666663,0.16666666666666663,0.121463342083168,0.0314013631860498,0.5,0.5062361786819991,0.03839472509624156
FairPCA_AA,1.0,1,0.6786550163832112,0.614,0.27715355805243447,0.06327040099859571,0.16666666666666663,0.16666666666666663,0.12092785523279792,0.030543134182360987,0.5,0.5077399380804953,0.03774597437700226
FairPCA_AA,3.0,1,0.6787720393197068,0.614,0.27715355805243447,0.06327040099859571,0.16666666666666663,0.16666666666666663,0.12395802206066897,0.027262978277633132,0.5,0.502609464838567,0.03485396854870039
FairPCA_AA,10.0,1,0.6816391012638476,0.614,0.27169811320754716,0.03924169137150885,0.14583333333333337,0.14583333333333337,0.12696148469891733,0.02503276079959693,0.5,0.5004865103936311,0.03311822757688451
FairPCA_AA,30.0,1,0.6820681853643313,0.61,0.2696629213483146,0.004758932750819178,0.14583333333333337,0.14583333333333337,0.1272868027741879,0.024894802384145653,0.5,0.5048651039363113,0.03571138639353478
FairPCA_AA,100.0,1,0.6824582618193166,0.612,0.2706766917293233,0.002496489311905159,0.14583333333333337,0.14583333333333337,0.1271914869050722,0.02505607566295842,0.5,0.5034940291906237,0.03682025229169468
Raw,,2,0.9302153222031517,0.872,0.6049382716049383,0.09627086909034169,0.070748730964467,0.054166666666666585,,,,,
AA,,2,0.7414573256358246,0.668,0.3252032520325203,0.015759088781401143,0.13333333333333341,0.13333333333333341,0.13650081568351646,0.054155972733091806,0.5,0.5042459088898716,0.05829367220750741
FairAA,0.0,2,0.7414573256358246,0.668,0.3252032520325203,0.015759088781401143,0.13333333333333341,0.13333333333333341,0.13650150667765915,0.05415280563505054,0.5,0.5042459088898716,0.05829288977344344
FairAA,0.03,2,0.7412622874083321,0.668,0.3252032520325203,0.015759088781401143,0.13333333333333341,0.13333333333333341,0.13651891342560418,0.05399750931311287,0.5,0.5042459088898716,0.058189820783794914
FairAA,0.1,2,0.7416133562178187,0.666,0.32388663967611336,0.018021532220315162,0.13333333333333341,0.13333333333333341,0.1365217775694445,0.05247020466635288,0.5,0.5071207430340557,0.05719166264200425
