method,lambda,seed,auc,acc,f1,dp_gap,eo_gap,eopp_gap,ev,mmd_alpha,linsep_alpha,nonlinsep_alpha,dp_alpha
FairAA,100.0,6,0.7577582213987958,0.746,0.4730290456431535,0.058653776783781864,0.09020902090209021,0.09020902090209021,-0.7475092011376339,0.05647633144391451,0.5,0.5690000000000001,0.04330586294440399
FairAA_3Moment,0.0,6,0.8559187454509362,0.756,0.5986842105263158,0.20218598946684943,0.12721842013687507,0.015401540154015403,0.09663622616722423,0.2011369366346092,0.546,0.556,0.07182717511795082
FairAA_3Moment,0.03,6,0.8381966960012351,0.732,0.5732484076433121,0.09685448380347739,0.0907590759075908,0.0907590759075908,0.09573981288135192,0.042057811951078716,0.5,0.583,0.031628652171654045
FairAA_3Moment,0.1,6,0.8172985729724961,0.72,0.554140127388535,0.024709616910756793,0.1859185918591859,0.1859185918591859,0.09422152109229143,0.005966173304988942,0.5,0.6199999999999999,0.0131704667315739
FairAA_3Moment,0.3,6,0.8137254901960784,0.714,0.546031746031746,0.009667412163624545,0.19581958195819582,0.19581958195819582,0.09395748264955639,0.0025639735949558595,0.5,0.6370000000000001,0.0071573834997574375
FairAA_3Moment,1.0,6,0.812468294404376,0.714,0.546031746031746,0.009667412163624545,0.19581958195819582,0.19581958195819582,0.09379498230495309,0.0018040929349697477,0.5,0.62,0.003903732929917649
FairAA_3Moment,3.0,6,0.8153245550188578,0.682,0.5444126074498568,0.005771589351417639,0.17216721672167212,0.17216721672167212,0.0935705062380503,0.0015337690127898984,0.5,0.631,0.002237664677853518
FairAA_3Moment,10.0,6,0.7517479432717968,0.726,0.5018181818181818,0.043214775268739625,0.1677667766776677,0.1677667766776677,-0.6130745327276834,0.0514445856400122,0.5,0.5330000000000001,0.04598107549262883
FairAA_3Moment,30.0,6,0.7517479432717968,0.726,0.5018181818181818,0.043214775268739625,0.1677667766776677,0.1677667766776677,-0.6130745327276834,0.0514445856400122,0.5,0.5330000000000001,0.04598107549262883
FairAA_3Moment,100.0,6,0.7517479432717968,0.726,0.5018181818181818,0.043214775268739625,0.1677667766776677,0.1677667766776677,-0.6130745327276834,0.0514445856400122,0.5,0.5330000000000001,0.04598107549262883
FairAA_Adv,0.0,6,0.8559187454509362,0.756,0.5986842105263158,0.20218598946684943,0.12721842013687507,0.015401540154015403,0.09663622437437791,0.20113684331927306,0.546,0.556,0.07182716271326228
FairAA_Adv,0.03,6,0.8556540726526831,0.756,0.5986842105263158,0.20218598946684943,0.12721842013687507,0.015401540154015403,0.09662836943013586,0.19691571140058173,0.5429999999999999,0.567,0.07099878769446338
FairAA_Adv,0.1,6,0.854705661792276,0.756,0.5986842105263158,0.20218598946684943,0.12721842013687507,0.015401540154015403,0.09662208510187964,0.18772113218523856,0.5269999999999999,0.5710000000000001,0.06919313154912028
FairAA_Adv,0.3,6,0.8527867840049407,0.754,0.5967213114754099,0.19616189308130727,0.1204616633801183,0.015401540154015403,0.09658700657345765,0.16442928085227582,0.512,0.571,0.06445126336285906
FairAA_Adv,1.0,6,0.8484196828337635,0.74,0.5859872611464968,0.15096313397301786,0.07745621157638327,0.07095709570957098,0.09639047323151828,0.11002506901429254,0.5,0.61,0.05172703723485235
FairAA_Adv,3.0,6,0.8405897792187742,0.72,0.5783132530120482,0.0786018324796191,0.031353135313531344,0.031353135313531344,0.09580766133350083,0.04886177342280118,0.5,0.647,0.032389109668105404
FairAA_Adv,10.0,6,0.8320651095083703,0.714,0.5488958990536278,0.02467354447731046,0.1859185918591859,0.1859185918591859,0.09491425250492436,0.013599523992723905,0.5,0.714,0.013347296082262141
FairAA_Adv,30.0,6,0.2211120668739937,0.722,0.07947019867549669,0.0056272996176322115,0.012150562579747129,0.006050605060506045,0.09435491543151087,0.0059571754708558355,0.5,0.744,0.004785260522115582
FairAA_Adv,100.0,6,0.2500827102494541,0.728,0.08108108108108109,0.0033547363105115094,0.006050605060506045,0.006050605060506045,0.09401666130504727,0.004834378261199257,0.5,0.733,0.0014570676847269076
FairPCA_AA,0.0,6,0.7826043803348112,0.72,0.5333333333333333,0.026224659115503923,0.25522552255225517,0.25522552255225517,0.09013768714522963,0.010859742152734442,0.5,0.588,0.007918996493196268
FairPCA_AA,0.03,6,0.782119146871347,0.718,0.53156146179402,0.02323064713945605,0.25522552255225517,0.25522552255225517,0.06886796993176503,0.010878316272188715,0.5,0.5960000000000001,0.00801262234686106
FairPCA_AA,0.1,6,0.7819206422726572,0.718,0.53156146179402,0.02323064713945605,0.25522552255225517,0.25522552255225517,0.08399197242840184,0.010872335636918473,0.5,0.601,0.00805134725809629
FairPCA_AA,0.3,6,0.7773219524030085,0.718,0.53156146179402,0.02323064713945605,0.25522552255225517,0.25522552255225517,0.08369338608663135,0.010557623519164339,0.5,0.5860000000000001,0.008217577015239032
FairPCA_AA,1.0,6,0.7779395222655993,0.718,0.53156146179402,0.02323064713945605,0.25522552255225517,0.25522552255225517,0.08382433291113534,0.01037075005557031,0.5,0.5999999999999999,0.008191083712744546
FairPCA_AA,3.0,6,0.7840931648249851,0.718,0.53156146179402,0.014212538777865935,0.25522552255225517,0.25522552255225517,0.08566191309629856,0.008818347874919086,0.5,0.571,0.012277952518715312
FairPCA_AA,10.0,6,0.7967974591411366,0.726,0.5448504983388704,0.04891421975326454,0.16996699669966997,0.16996699669966997,0.06128597543540282,0.011699698916646573,0.5,0.576,0.019488343547869862
FairPCA_AA,30.0,6,0.8033922230309447,0.73,0.5544554455445545,0.05490224370536034,0.15016501650165015,0.15016501650165015,0.07928254781346888,0.017069724160573396,0.5,0.5559999999999999,0.023587996397519493
FairPCA_AA,100.0,6,0.8089062396612188,0.736,0.5657894736842105,0.06691436404299833,0.13036303630363044,0.13036303630363044,-0.1238142096634347,0.02007464779839374,0.5,0.5559999999999999,0.025873699840695513
Raw,,7,0.8727806083063147,0.796,0.6382978723404256,0.29864367650241685,0.301980198019802,0.301980198019802,,,,,
AA,,7,0.8624142570413992,0.8,0.6527777777777778,0.22642666474280354,0.12301357151142558,0.07975797579757982,0.059063168557463075,0.2115051822031664,0.5349999999999999,0.6369999999999999,0.07142746606504499
FairAA,0.0,7,0.8623922009748781,0.8,0.6527777777777778,0.22642666474280354,0.12301357151142558,0.07975797579757982,0.05903366159886014,0.2114736927869718,0.5349999999999999,0.631,0.07142498591428657
FairAA,0.03,7,0.8627671541057369,0.794,0.6385964912280702,0.21744462881465987,0.12301357151142558,0.05005500550055009,0.06048730951101289,0.2082303237649411,0.534,0.631,0.07070607813358429
FairAA,0.1,7,0.8607821081188382,0.788,0.6293706293706294,0.1933843157059375,0.09845145574759309,0.04015401540154018,0.060484402625349376,0.17940571710239206,0.514,0.617,0.06509843244432836
FairAA,0.3,7,0.8519817375769204,0.764,0.5958904109589042,0.10313108722314407,0.010451045104510448,0.010451045104510448,0.05977329156952893,0.06899434082751532,0.5,0.6199999999999999,0.03869502113381472
FairAA,1.0,7,0.837468845806039,0.752,0.5838926174496645,0.021895967101940694,0.12046204620462053,0.12046204620462053,0.058340057683622826,0.007642499444453721,0.5,0.631,0.007385861698629639
FairAA,3.0,7,0.8342045479609166,0.74,0.5723684210526315,0.0037876055118677976,0.12046204620462053,0.12046204620462053,0.0579392761167139,0.005709299872654006,0.5,0.612,0.0014051340962721968
FairAA,10.0,7,0.8030944661329099,0.78,0.5416666666666666,0.04664165644614382,0.20737073707370735,0.20737073707370735,-1.4785933297373002,0.05706616192093372,0.5,0.553,0.04091594538369319
FairAA,30.0,7,0.8030944661329099,0.78,0.5416666666666666,0.04664165644614382,0.20737073707370735,0.20737073707370735,-1.4785933297373002,0.05706616192093372,0.5,0.553,0.04091594538369319
FairAA,100.0,7,0.8030944661329099,0.78,0.5416666666666666,0.04664165644614382,0.20737073707370735,0.20737073707370735,-1.4785933297373002,0.05706616192093372,0.5,0.553,0.04091594538369319
FairAA_3Moment,0.0,7,0.8623922009748781,0.8,0.6527777777777778,0.22642666474280354,0.12301357151142558,0.07975797579757982,0.05903366402138277,0.21147374153788723,0.5349999999999999,0.631,0.07142499649465688
FairAA_3Moment,0.03,7,0.8443834226604027,0.748,0.5743243243243243,0.07001659331938531,0.024997100104396236,0.009350935093509372,0.05786782128857815,0.033831856007441874,0.5,0.616,0.02601885535416391
FairAA_3Moment,0.1,7,0.8363880985465052,0.752,0.5838926174496645,0.021895967101940694,0.12046204620462053,0.12046204620462053,0.05838942153064608,0.005805709181537888,0.5,0.643,0.009708844365446842
FairAA_3Moment,0.3,7,0.8314254835792585,0.744,0.5733333333333334,0.0008296659692663133,0.13036303630363044,0.13036303630363044,0.05799711888142067,0.0022274694889762303,0.5,0.621,0.0039365877745079735
FairAA_3Moment,1.0,7,0.8297933346566974,0.748,0.5771812080536913,0.005158357982829542,0.13036303630363044,0.13036303630363044,0.05781359895812721,0.0016415176803609155,0.5,0.6200000000000001,0.0014890438502345954
FairAA_3Moment,3.0,7,0.8301241756545138,0.758,0.5813148788927336,0.01406824904408055,0.15016501650165015,0.15016501650165015,0.05755798077051988,0.002196992927288255,0.5,0.5850000000000001,0.0007468947638127456
FairAA_3Moment,10.0,7,0.8219082908754053,0.798,0.5809128630705395,0.07668999350696198,0.1578657865786579,0.1578657865786579,-2.00253725484172,0.07509159944178967,0.49800000000000005,0.517,0.05536525875895678
FairAA_3Moment,30.0,7,0.8219082908754053,0.798,0.5809128630705395,0.07668999350696198,0.1578657865786579,0.1578657865786579,-2.00253725484172,0.07509159944178967,0.49800000000000005,0.517,0.05536525875895678
FairAA_3Moment,100.0,7,0.8219082908754053,0.798,0.5809128630705395,0.07668999350696198,0.1578657865786579,0.1578657865786579,-2.00253725484172,0.07509159944178967,0.49800000000000005,0.517,0.05536525875895678
FairAA_Adv,0.0,7,0.8623922009748781,0.8,0.6527777777777778,0.22642666474280354,0.12301357151142558,0.07975797579757982,0.05903366159886014,0.2114736927869718,0.5349999999999999,0.631,0.07142498591428657
FairAA_Adv,0.03,7,0.8625024813074836,0.79,0.6341463414634146,0.20539643604357552,0.10950005799791207,0.05005500550055009,0.06047924794962933,0.20712461189746711,0.533,0.6289999999999999,0.07062424759427928
FairAA_Adv,0.1,7,0.861884911444893,0.786,0.627177700348432,0.19637832768198543,0.10274330124115533,0.04015401540154018,0.060623191048201686,0.19613845784852935,0.522,0.621,0.06863566537647
FairAA_Adv,0.3,7,0.8599660336575575,0.782,0.6202090592334495,0.17834211095880528,0.08493794223407958,0.030253025302530268,0.062427020011518786,0.16918850397532925,0.5,0.633,0.06367934226258584
FairAA_Adv,1.0,7,0.855268091488564,0.77,0.6075085324232082,0.13317942428396218,0.03334879944322003,0.030253025302530268,0.06223330076380962,0.11725154514451797,0.5,0.642,0.05194764187789053
FairAA_Adv,3.0,7,0.8486292154657138,0.756,0.5821917808219178,0.08509487049996395,0.009350935093509372,0.009350935093509372,0.06158793173157551,0.05385507498203057,0.5,0.611,0.03321227556149592
FairAA_Adv,10.0,7,0.8394759478594588,0.804,0.5504587155963303,0.06193636822740062,0.25687568756875684,0.25687568756875684,0.060557399309863036,0.016666908013003412,0.5,0.602,0.014216639794524737
FairAA_Adv,30.0,7,0.8384172566664461,0.248,0.38762214983713356,0.005951951518649468,0.010410625217492142,0.0,0.05999983893670913,0.008030033110630108,0.5,0.634,0.005174443021200155
FairAA_Adv,100.0,7,0.17168442180021617,0.226,0.19875776397515527,0.02842507755573187,0.14796479647964794,0.14796479647964794,0.0598869233111069,0.006549600601592709,0.5,0.674,0.0015984157454069098
FairPCA_AA,0.0,7,0.8051346522861113,0.734,0.5460750853242321,0.011110309501478954,0.1897689768976898,0.1897689768976898,0.056338930583580416,0.006036162905718068,0.5,0.647,0.008668794166708642
FairPCA_AA,0.03,7,0.8060610070799974,0.734,0.5460750853242321,0.011110309501478954,0.1897689768976898,0.1897689768976898,0.04605361476974035,0.006017057360284905,0.5,0.6769999999999999,0.009028966629333607
FairPCA_AA,0.1,7,0.8062043715123844,0.734,0.5460750853242321,0.011110309501478954,0.1897689768976898,0.1897689768976898,0.04523976956592246,0.005954343188213085,0.5,0.694,0.008999149052742572
FairPCA_AA,0.3,7,0.8051015681863296,0.732,0.54421768707483,0.017134405887021142,0.1897689768976898,0.1897689768976898,0.03903771998529104,0.005993157418504591,0.5,0.658,0.008649928885532149
FairPCA_AA,1.0,7,0.8139239947947684,0.746,0.5723905723905723,0.0008657384027126458,0.14026402640264035,0.14026402640264035,0.04015217440914287,0.007929050671538262,0.5,0.636,0.012007325794026021
FairPCA_AA,3.0,7,0.8149496018879994,0.736,0.5540540540540541,0.011146381934925342,0.16996699669966997,0.16996699669966997,0.04949061538359989,0.007799221896205744,0.5,0.641,0.01257080683051041
FairPCA_AA,10.0,7,0.8251615606872671,0.756,0.5850340136054422,0.03697424428251933,0.13036303630363044,0.13036303630363044,0.04981790915802575,0.016810417340979322,0.5,0.64,0.0201256298794109
FairPCA_AA,30.0,7,0.8337854826970158,0.756,0.5906040268456376,0.05796840054830099,0.04510451045104513,0.04510451045104513,0.05013317867828371,0.029360720202361024,0.5,0.6060000000000001,0.026670746979187226
FairPCA_AA,100.0,7,0.8401376298550917,0.762,0.5966101694915255,0.07604068970492744,0.04510451045104513,0.04510451045104513,0.05100159347095368,0.0402747082129471,0.5,0.626,0.0314419608147251
Raw,,8,0.9080703147400693,0.832,0.7123287671232876,0.29251136281653556,0.1787678767876788,0.1787678767876788,,,,,
AA,,8,0.8657336950528244,0.754,0.61198738170347,0.23209003679388213,0.17491749174917492,0.17491749174917492,0.06917013652244475,0.19397664631461264,0.527,0.633,0.07087361785654121
FairAA,0.0,8,0.8657116389863032,0.754,0.61198738170347,0.23209003679388213,0.17491749174917492,0.17491749174917492,0.0691675485505262,0.19394742781668872,0.527,0.633,0.07086780372783343
FairAA,0.03,8,0.8655131343876132,0.754,0.61198738170347,0.23209003679388213,0.17491749174917492,0.17491749174917492,0.06910020135434047,0.19031513103029596,0.5250000000000001,0.619,0.0701092977582565
FairAA,0.1,8,0.8643662189285163,0.754,0.61198738170347,0.23209003679388213,0.17491749174917492,0.17491749174917492,0.06890462737694258,0.16587598086022803,0.52,0.633,0.06520223437722453
FairAA,0.3,8,0.8575288383069763,0.752,0.6125,0.16892720582930526,0.11936193619361934,0.11936193619361934,0.06864937938468862,0.07151471300992263,0.499,0.5780000000000001,0.041990568691695415
FairAA,1.0,8,0.8388032378305653,0.74,0.6036585365853658,0.0666257845754275,0.0671067106710671,0.0671067106710671,0.06796294280676718,0.0077550486320276946,0.501,0.592,0.010432432272326233
FairAA,3.0,8,0.8240697853944727,0.688,0.5411764705882353,0.00566337205107853,0.13641364136413636,0.13641364136413636,0.06729402680499008,0.003304981728487366,0.5,0.775,0.0032334536115888658
FairAA,10.0,8,0.7756567193806656,0.756,0.5343511450381679,0.15760046172714812,0.16941694169416943,0.16941694169416943,-0.24923448885322985,0.07799237017092431,0.526,0.5359999999999999,0.053682315368436664
FairAA,30.0,8,0.7756567193806656,0.756,0.5343511450381679,0.15760046172714812,0.16941694169416943,0.16941694169416943,-0.24923448885322985,0.07799237017092431,0.526,0.5359999999999999,0.053682315368436664
FairAA,100.0,8,0.7756567193806656,0.756,0.5343511450381679,0.15760046172714812,0.16941694169416943,0.16941694169416943,-0.24923448885322985,0.07799237017092431,0.526,0.5359999999999999,0.053682315368436664
FairAA_3Moment,0.0,8,0.8657116389863032,0.754,0.61198738170347,0.23209003679388213,0.17491749174917492,0.17491749174917492,0.06916754991879981,0.19394742354763406,0.527,0.633,0.07086779475435055
FairAA_3Moment,0.03,8,0.8505370652197887,0.748,0.6134969325153374,0.12376451915446213,0.057205720572057195,0.057205720572057195,0.06847378997210118,0.03554439512806595,0.501,0.5730000000000001,0.029117775317768047
FairAA_3Moment,0.1,8,0.8401266018218311,0.732,0.588957055214724,0.06965586898492171,0.09680968096809672,0.09680968096809672,0.06796118422999609,0.009794038337855526,0.501,0.616,0.013248330086830417
FairAA_3Moment,0.3,8,0.835053706521979,0.726,0.581039755351682,0.0455955558761994,0.10671067106710663,0.10671067106710663,0.06759304315591164,0.004377214661878348,0.501,0.65,0.006111057514110565
FairAA_3Moment,1.0,8,0.8339398751626634,0.724,0.5660377358490566,0.03668566481494845,0.15621562156215618,0.15621562156215618,0.06731305690751466,0.00426370967643408,0.5,0.7379999999999999,0.0032888379518391407
FairAA_3Moment,3.0,8,0.8225368887712565,0.75,0.576271186440678,0.0399682562585672,0.07480748074807486,0.07480748074807486,0.06697885061599418,0.0020129556904895374,0.5,0.659,0.0016804597543512607
FairAA_3Moment,10.0,8,0.8031275502326914,0.74,0.5357142857142857,0.19345646057283022,0.21892189218921898,0.21892189218921898,-0.4526452405737442,0.06034749684076557,0.522,0.6369999999999999,0.04901209429158172
FairAA_3Moment,30.0,8,0.8031275502326914,0.74,0.5357142857142857,0.19345646057283022,0.21892189218921898,0.21892189218921898,-0.4526452405737442,0.06034749684076557,0.522,0.6369999999999999,0.04901209429158172
FairAA_3Moment,100.0,8,0.8031275502326914,0.74,0.5357142857142857,0.19345646057283022,0.21892189218921898,0.21892189218921898,-0.4526452405737442,0.06034749684076557,0.522,0.6369999999999999,0.04901209429158172
FairAA_Adv,0.0,8,0.8657116389863032,0.754,0.61198738170347,0.23209003679388213,0.17491749174917492,0.17491749174917492,0.0691675485505262,0.19394742781668872,0.527,0.633,0.07086780372783343
FairAA_Adv,0.03,8,0.8651161251902336,0.752,0.610062893081761,0.23508404876993,0.17491749174917492,0.17491749174917492,0.06892053406920529,0.18890332532822063,0.523,0.627,0.0699001124163044
FairAA_Adv,0.1,8,0.8650499569906703,0.754,0.61198738170347,0.23209003679388213,0.17491749174917492,0.17491749174917492,0.0689125149043539,0.18143868798895146,0.528,0.615,0.06839263395544773
FairAA_Adv,0.3,8,0.8640794900637421,0.754,0.61198738170347,0.23209003679388213,0.17491749174917492,0.17491749174917492,0.06889070104725326,0.16173530416049287,0.5130000000000001,0.6260000000000001,0.06427993315648552
FairAA_Adv,1.0,8,0.8619951917774984,0.75,0.6081504702194357,0.20200562729961763,0.17491749174917492,0.17491749174917492,0.0687783828552978,0.11304431941112525,0.5,0.615,0.0530393204532678
FairAA_Adv,3.0,8,0.8549923906570502,0.76,0.6129032258064516,0.14800519443041626,0.08965896589658973,0.08965896589658973,0.06841912398964556,0.05384984192743458,0.501,0.6020000000000001,0.03516800111706964
FairAA_Adv,10.0,8,0.8427512737378416,0.744,0.5761589403973509,0.07896255681408265,0.05500550055005504,0.05500550055005504,0.06786375350143681,0.014849487341502932,0.5,0.637,0.015867529825136173
FairAA_Adv,30.0,8,0.439279648867421,0.75,0.04580152671755725,0.018180506456965586,0.0297029702970297,0.0297029702970297,0.06762758222164578,0.005378939676110361,0.5,0.675,0.0060224648835670415
FairAA_Adv,100.0,8,0.4142570413992369,0.404,0.25870646766169153,0.19800158718707167,0.25115995824150333,0.18756875687568758,-0.0719040234056536,0.7826946312231076,0.942,0.962,0.11845339820546075
FairPCA_AA,0.0,8,0.8068660535080173,0.708,0.5408805031446541,0.05472188153812857,0.03430576499246024,0.0005500550055005382,0.05469801988731293,0.019870554658043216,0.499,0.659,0.02016683883393038
FairPCA_AA,0.03,8,0.8068660535080173,0.708,0.5408805031446541,0.05472188153812857,0.03430576499246024,0.0005500550055005382,0.04782781089353938,0.019871821069691098,0.499,0.661,0.02016605138869549
FairPCA_AA,0.1,8,0.8068660535080173,0.708,0.5408805031446541,0.05472188153812857,0.03430576499246024,0.0005500550055005382,0.04634191345844563,0.019877664046431986,0.499,0.665,0.02016715439967289
FairPCA_AA,0.3,8,0.8068660535080173,0.708,0.5408805031446541,0.05472188153812857,0.03430576499246024,0.0005500550055005382,0.013451071780544499,0.019892832022389006,0.499,0.6569999999999999,0.02018952306575306
FairPCA_AA,1.0,8,0.8082776417653675,0.71,0.5425867507886435,0.06074597792367076,0.027549008235703498,0.0005500550055005382,0.04202978268692681,0.020778692369181395,0.502,0.669,0.02091634149740489
FairPCA_AA,3.0,8,0.8166920311431659,0.716,0.5506329113924051,0.07578818267080295,0.014035494722190012,0.010451045104510448,0.05162606421077309,0.026733767918788565,0.502,0.672,0.02571361745360693
FairPCA_AA,10.0,8,0.8309181940492734,0.724,0.5632911392405063,0.10284250775557319,0.030253025302530268,0.030253025302530268,0.0504388230398084,0.0439923556240035,0.502,0.6300000000000001,0.03371566249825703
FairPCA_AA,30.0,8,0.8380092194358058,0.72,0.559748427672956,0.1178486400692591,0.030253025302530268,0.030253025302530268,0.05007392663517751,0.05614032573086625,0.501,0.619,0.03672267828331123
FairPCA_AA,100.0,8,0.8398509009903173,0.72,0.5569620253164557,0.12989683284034342,0.08580858085808585,0.08580858085808585,0.0511586436310284,0.06159985350116726,0.502,0.591,0.03834293790550673
Raw,,9,0.9049604093605946,0.816,0.7012987012987013,0.34041555443330207,0.23715346247535088,0.08745874587458746,,,,,
AA,,9,0.8449017402236485,0.748,0.5827814569536424,0.15110742370680325,0.08580858085808585,0.08580858085808585,0.08028236983242831,0.13517637566327578,0.5720000000000001,0.602,0.07765398161344234
FairAA,0.0,9,0.8452436092547254,0.748,0.5827814569536424,0.15110742370680325,0.08580858085808585,0.08580858085808585,0.08028236983242132,0.13517636664111154,0.5720000000000001,0.602,0.07765398240192581
FairAA,0.03,9,0.8451002448223384,0.748,0.5827814569536424,0.15110742370680325,0.08580858085808585,0.08580858085808585,0.08029145917251412,0.13307912844558334,0.571,0.587,0.07703532694580247
FairAA,0.1,9,0.8433357595006507,0.75,0.5819397993311036,0.14212538777865952,0.07590759075907594,0.07590759075907594,0.0802323951226166,0.11608821151416071,0.572,0.577,0.07185032392883693
FairAA,0.3,9,0.8352522111206688,0.754,0.5886287625418061,0.06998052088593898,0.04510451045104513,0.04510451045104513,0.07991528918082536,0.055642057801753464,0.515,0.58,0.04843134405060552
FairAA,1.0,9,0.8167030591764265,0.742,0.568561872909699,0.0021643460067816145,0.14026402640264035,0.14026402640264035,0.07861839473161891,0.008589253840036393,0.5,0.609,0.010908219532319815
FairAA,3.0,9,0.6682988155892279,0.5,0.4469026548672566,0.9970059880239521,1.0,1.0,-0.6236258875768552,4.031073124652152,1.0,1.0,0.31827029358196995
FairAA,10.0,9,0.7915260592425946,0.78,0.5454545454545454,0.12477454729096024,0.1298129812981298,0.1298129812981298,-1.2199403076567927,0.07796863535126741,0.5389999999999999,0.5980000000000001,0.0684267009271579
FairAA,30.0,9,0.7915260592425946,0.78,0.5454545454545454,0.12477454729096024,0.1298129812981298,0.1298129812981298,-1.2199403076567927,0.07796863535126741,0.5389999999999999,0.5980000000000001,0.0684267009271579
FairAA,100.0,9,0.7915260592425946,0.78,0.5454545454545454,0.12477454729096024,0.1298129812981298,0.1298129812981298,-1.2199403076567927,0.07796863535126741,0.5389999999999999,0.5980000000000001,0.0684267009271579
FairAA_3Moment,0.0,9,0.844989964489733,0.748,0.5827814569536424,0.15110742370680325,0.08580858085808585,0.08580858085808585,0.08028237124690607,0.13517654280872848,0.5720000000000001,0.602,0.0776539665732158
FairAA_3Moment,0.03,9,0.832704735437482,0.748,0.58,0.07297453286198685,0.05500550055005504,0.05500550055005504,0.07956832305177586,0.03633141617421176,0.496,0.591,0.0384121297443177
FairAA_3Moment,0.1,9,0.8231213745340656,0.736,0.5629139072847682,0.04289012336772241,0.07480748074807486,0.07480748074807486,0.07873433950987452,0.01116752270329091,0.5,0.5700000000000001,0.018210581926381666
FairAA_3Moment,0.3,9,0.8174088533051017,0.74,0.5637583892617449,0.012877858740350634,0.08470847084708477,0.08470847084708477,0.07832706217549201,0.004101442318441451,0.5,0.6090000000000001,0.007337011745770823
FairAA_3Moment,1.0,9,0.815103994353647,0.744,0.5704697986577181,0.0038597503787605736,0.14026402640264035,0.14026402640264035,0.07805686257327671,0.002482046284675965,0.5,0.605,0.002626504644953341
FairAA_3Moment,3.0,9,0.813538013630649,0.714,0.546031746031746,0.009667412163624545,0.13036303630363044,0.13036303630363044,0.07783040002091757,0.0025773725944753245,0.5,0.6969999999999998,0.0013157451953608903
FairAA_3Moment,10.0,9,0.8135710977304308,0.764,0.5597014925373134,0.10341966669071498,0.02255225522552251,0.02255225522552251,-1.389944222493324,0.09009218495765403,0.567,0.617,0.06447198982045596
FairAA_3Moment,30.0,9,0.8135710977304308,0.764,0.5597014925373134,0.10341966669071498,0.02255225522552251,0.02255225522552251,-1.389944222493324,0.09009218495765403,0.567,0.617,0.06447198982045596
FairAA_3Moment,100.0,9,0.8135710977304308,0.764,0.5597014925373134,0.10341966669071498,0.02255225522552251,0.02255225522552251,-1.389944222493324,0.09009218495765403,0.567,0.617,0.06447198982045596
FairAA_Adv,0.0,9,0.8452436092547254,0.748,0.5827814569536424,0.15110742370680325,0.08580858085808585,0.08580858085808585,0.08028236983242132,0.13517636664111154,0.5720000000000001,0.602,0.07765398240192581
FairAA_Adv,0.03,9,0.8449237962901696,0.748,0.58,0.14511939975470745,0.07590759075907594,0.07590759075907594,0.08028899885765295,0.13186535552358403,0.5700000000000001,0.59,0.07670575882928851
FairAA_Adv,0.1,9,0.8442841703610577,0.748,0.58,0.14511939975470745,0.07590759075907594,0.07590759075907594,0.08028734888088263,0.1254595557023893,0.573,0.58,0.07485569774531438
FairAA_Adv,0.3,9,0.8427843578376233,0.748,0.5827814569536424,0.12405309862203301,0.03207284537756641,0.020352035203520358,0.080258369078404,0.1097272937947198,0.5700000000000001,0.557,0.07003376082226051
FairAA_Adv,1.0,9,0.8381856679679746,0.758,0.5925925925925926,0.10006493038020348,0.020352035203520358,0.020352035203520358,0.08008580220245665,0.07380306474844056,0.541,0.576,0.05708717653475107
FairAA_Adv,3.0,9,0.8295507179249652,0.748,0.58,0.045920207777216615,0.05500550055005504,0.05500550055005504,0.07956862188230096,0.03410149241236937,0.5,0.642,0.036937841555350445
FairAA_Adv,10.0,9,0.8202099737532809,0.726,0.5566343042071198,0.0007214486689272048,0.09502957893515834,0.06490649064906495,0.07870190307761649,0.01192487531804931,0.5,0.7630000000000001,0.01605056253301017
FairAA_Adv,30.0,9,0.7985509164295639,0.626,0.5091863517060368,0.00014428973378544097,0.1523652365236523,0.1523652365236523,0.07819225605076718,0.007268748074700682,0.5,0.828,0.005955040938163096
FairAA_Adv,100.0,9,0.784291669423675,0.73,0.5454545454545454,0.0008657384027126458,0.09192669063913697,0.0489548954895489,0.07791717888437122,0.0073119407893996735,0.5,0.852,0.0018742851955390425
FairPCA_AA,0.0,9,0.7932243763647192,0.702,0.5415384615384615,0.021571315200923424,0.11056105610561062,0.11056105610561062,0.07844374285969802,0.05649669769517429,0.5,0.679,0.03570930460219918
FairPCA_AA,0.03,9,0.7933787688303667,0.702,0.5415384615384615,0.021571315200923424,0.11056105610561062,0.11056105610561062,0.07261893719675017,0.05651874640621457,0.5,0.6799999999999999,0.035727290121366266
FairPCA_AA,0.1,9,0.7933787688303668,0.702,0.5415384615384615,0.021571315200923424,0.11056105610561062,0.11056105610561062,0.07228877646890008,0.05645152739682047,0.5,0.6769999999999999,0.035703347396710515
FairPCA_AA,0.3,9,0.7933567127638457,0.702,0.5415384615384615,0.021571315200923424,0.11056105610561062,0.11056105610561062,0.07197091551209955,0.0565130506073912,0.5,0.68,0.03572285850432836
FairPCA_AA,1.0,9,0.7935993294955777,0.702,0.5415384615384615,0.021571315200923424,0.11056105610561062,0.11056105610561062,0.07146195751772166,0.0572468286071357,0.5,0.669,0.03642343317753845
FairPCA_AA,3.0,9,0.8123139019387282,0.718,0.549520766773163,0.02171560493470892,0.0778621969609094,0.0005500550055005382,0.07263379584154517,0.049545302284319526,0.501,0.6739999999999999,0.03989607177137393
